HG00123 -0.0143088 -0.0257858 -0.00226383 0.00010348 -0.0103236 -0.00471151 -0.00117285 0.00770231 -0.017342 -0.0151373 -0.00849433 0.00142434 -0.00766919 0.0009921160000000001 -0.00455863 -0.010503700000000001 0.0025813000000000003 0.00654212 -0.0061617 0.0041194
HG00125 -0.0143523 -0.0218017 0.00992372 0.011843000000000001 -0.0280789 0.022806200000000002 0.00191239 0.00699471 -0.0174802 -0.0183301 -0.0122634 -0.00631644 -0.000979279 0.0102613 0.00639007 -0.00890156 0.00540168 0.00149958 -0.00761651 0.00156479
HG00126 -0.0107366 -0.0114463 0.00747751 0.0071324 -0.00843243 0.00511293 0.00279364 -0.00296332 -0.00259006 -0.00267294 -0.00475014 -0.00151906 -9.80789e-05 0.00379932 -0.000532286 0.00248479 0.00729744 -0.00389479 -0.00135834 -0.00322665
HG00127 -0.013731 -0.0273129 0.000735581 0.010618700000000002 0.0224529 -0.00542745 -0.00382049 0.014279499999999999 0.015237 -0.00393619 -0.00117481 -0.0140579 0.00579965 0.00713959 0.015879900000000002 -0.00369573 -0.00882299 -0.000322663 -0.00073465 -0.00572705
HG00128 -0.011393 -0.0226596 0.00558256 0.00453435 -0.0180981 0.00380256 0.000278012 -0.00271404 -0.012769299999999999 -0.00740001 -0.00487624 0.00185624 -0.00427994 0.0008480180000000001 -0.00491433 -0.00414421 0.01028 0.00266145 -0.00519669 0.00145245
HG00129 -0.00993782 -0.0218648 0.012831700000000001 0.022903599999999996 0.0117806 -0.00771263 -0.00588381 0.013940000000000001 -0.00820605 -0.009142200000000001 0.00293034 0.00665232 -0.00193558 -0.00399947 -0.00581083 0.00184342 -0.00273566 -0.00632319 -0.0025456 -0.00812392
HG00130 -0.0149357 -0.019533500000000002 0.0121185 0.029782599999999996 0.0204489 0.00753011 -0.00674056 0.032396100000000004 -0.00043836 -0.0172547 -0.00488953 -0.00506585 0.00491374 0.00859543 0.0136311 -0.00609762 -0.0113263 -0.00433238 0.000973318 -0.00634057
HG00131 -0.014581299999999998 -0.017702900000000004 0.00738091 0.013652200000000001 -0.00955809 0.0146835 0.000628899 0.0108552 -0.00724023 -0.017197099999999996 -0.011373200000000002 -0.011159700000000002 0.00457112 0.0129989 0.013813800000000001 -0.0149042 -0.00378945 -0.00375408 -0.00675688 0.0014870999999999999
HG00132 -0.011567200000000001 -0.020946700000000002 0.005751300000000001 0.00660791 -0.0161322 0.00523804 -0.0023971 0.00309525 -0.0106756 -0.00815359 -0.00482709 0.001359 -0.00333393 9.96599e-05 0.000139538 -0.00132041 0.00702092 0.0006950389999999999 -0.00836947 -0.00139787
HG00133 -0.014530700000000002 -0.0111981 0.00948245 0.024797 0.00738226 0.010125700000000001 -0.00175743 0.0196529 -0.00830463 -0.012188 0.000593875 0.00960511 -0.00131369 -0.00461079 0.00538415 -0.0117539 -0.010279 -0.00251208 0.00192918 -0.00187553
HG00134 -0.0107806 -0.0321656 0.00819665 0.018428 0.0193268 -0.00012075600000000001 -0.00438795 0.0233667 0.00184253 -0.0138005 -0.00815308 -0.012631700000000001 0.00509978 0.00929638 0.014181899999999999 0.000646595 -0.00291655 -0.00576864 0.000690662 -0.00775573
HG00135 -0.0127466 -0.0217732 0.011270200000000001 0.0222697 0.010391899999999999 -0.00032703 -0.00448241 0.0145143 -0.00419552 -0.00875105 -0.0013296 0.00309051 -0.00419929 -0.00224457 0.00453899 -0.00449102 0.00589129 0.00188494 -0.00262904 -0.00968529
HG00136 -0.00889169 -0.0216571 0.008106100000000001 0.0170777 0.002983 -0.000430565 -0.00305986 0.0102471 -0.00768338 -0.0108377 -0.00146198 0.00256517 -0.00142975 -0.000102148 0.00200891 -0.00713344 0.00273502 -0.00160624 -0.00517574 -0.00461161
HG00137 -0.00972908 -0.026281799999999998 0.00640872 0.00904813 0.00369922 0.014197299999999998 0.00157655 0.0247196 -0.003821 -0.011613600000000002 -0.00245715 0.00650203 0.00622257 0.00927815 0.0157388 -0.0150911 -0.00638059 -0.013675899999999998 -0.00649687 -0.0109769
HG00138 -0.00757557 -0.0156561 0.00472616 0.00532732 -5.61033e-05 -0.00813219 -0.00272746 -0.00170354 -0.00953631 0.00638459 0.00443002 0.0158375 -0.00851588 -0.016128999999999998 -0.017055400000000002 0.00719558 0.00672776 0.000219848 0.00717238 -0.00365333
HG00139 -0.0120762 -0.00751626 0.00754074 0.016374899999999998 0.013858500000000001 -0.00778903 -0.00475959 0.00567203 0.00368422 0.00341396 0.00354661 0.00190483 -1.71167e-05 -0.00147069 -0.00388656 0.00629694 0.00200564 -0.00487215 -0.0025975 -0.00758545
HG00140 -0.00984573 -0.016562900000000002 0.00739155 0.012322399999999999 -0.012691299999999999 0.0108021 0.000692206 0.00585825 -0.0144607 -0.014988999999999999 -0.00298108 0.00404507 0.00022475299999999998 0.00247864 -0.000268268 -0.0104731 -0.0040086 0.00233566 -0.00385214 0.00665485
HG00141 -0.013245500000000002 -0.017755200000000002 0.0117117 0.024972799999999996 -0.00339134 0.011614 -0.00217079 0.017444799999999996 -0.0222571 -0.0155261 0.0015047 0.0173259 -0.00668642 -0.0124096 -0.00649022 -0.00928272 -0.00675172 -0.00044083 0.00493731 0.00304366
HG00142 -0.0126579 -0.0193872 -3.30424e-05 0.00578108 -0.000363791 -0.011262799999999998 -0.00261201 0.00757231 -0.0224209 -0.00620805 0.00227014 0.0219018 -0.014769599999999999 -0.0181101 -0.0191092 -0.00290864 -0.00165886 0.00593599 0.00549588 0.00520388
HG00143 -0.007874299999999999 -0.017791400000000002 0.00919804 0.0171157 0.00610789 -0.00479542 -0.00143967 0.004668899999999999 -0.00895808 -0.00677171 0.00410575 0.0150256 -0.00580242 -0.00641134 -0.00820076 -0.008126399999999999 0.00289287 -0.00107564 -0.00328506 -0.00041921300000000004
HG00145 -0.012762899999999999 -0.00673543 0.017272700000000002 0.0271627 -0.00793048 0.0119641 -0.00208611 0.011373000000000001 -0.0253732 -0.013970600000000001 -0.00218215 0.016781599999999997 -0.0105664 -0.010860600000000002 -0.0121613 -0.00528702 0.00496178 0.00207933 0.0006839389999999999 0.00148043
HG00146 -0.00941303 -0.015854499999999997 0.00386325 0.00815672 -0.015657499999999998 0.00425697 -0.000932378 0.0102821 -0.030713599999999997 -0.0212315 -0.00650463 0.013856299999999998 -0.00967118 -0.00439013 -0.00953154 -0.011977600000000001 0.00610501 0.0007877089999999999 0.00155241 0.00504482
HG00148 -0.011162799999999999 -0.024559400000000002 0.010093600000000001 0.0188268 0.0101902 0.00363527 -0.0032388000000000004 0.0197642 -0.0116124 -0.00824542 -0.00290674 0.00568519 -0.00151725 -0.0049093999999999995 -0.000255373 0.00138087 0.00117585 -0.00135221 0.00636077 -0.00204879
HG00149 -0.00930815 -0.0230092 0.00335981 0.00467887 -0.013918100000000001 0.00293104 0.00102226 -0.00263219 -0.00957856 -0.00679506 -0.00356503 0.00032855199999999997 -0.00206565 0.000432496 -0.00376217 -0.00316968 0.00608449 0.00281387 -0.00309385 0.0016625999999999998
HG00150 -0.0140363 -0.0313625 -0.00401889 0.00386291 0.015474799999999999 -0.00735927 -0.00437296 0.021868400000000003 5.55629e-05 -0.0132627 -0.00924403 -0.0110402 0.00355606 0.00962652 0.014126699999999999 -0.00861339 -0.00977206 -0.00113954 -0.00557531 -0.00276675
HG00151 -0.0137291 -0.027617000000000003 -0.00312114 -0.0110646 -0.0315769 0.00725828 0.00568012 -0.0187527 -0.0047575000000000004 -0.000950914 -0.0047272 -0.00407488 -0.000218238 0.00681659 -0.00013565700000000002 -0.00631893 0.00669855 0.0031241 -0.00389984 0.00495123
HG00152 -0.00891214 -0.0205435 -0.0189213 -0.010599899999999999 0.020318799999999998 -0.027371100000000002 -0.007197199999999999 0.00790741 0.006809 0.00127174 0.00215858 -0.00011066799999999999 -0.00162986 -0.000109675 -0.00897972 0.00037994699999999995 -0.016430200000000002 0.00552149 -0.0105655 0.00145648
HG00154 -0.01083 -0.0235123 -0.00620226 -0.014828200000000001 -0.0123541 -0.00930101 0.00182731 -0.021602 0.00861757 0.0148648 0.00521339 0.000435438 -0.00101916 -0.00354284 -0.00654484 0.00626164 0.00715581 0.0024094 -0.00190243 -0.0015465
HG00155 -0.0141543 -0.0147276 -0.00597908 -0.00290948 -0.004881100000000001 0.00086938 -0.000626244 0.00806531 -0.00200762 -0.0101616 -0.00936815 -0.011159200000000001 0.000522165 0.00999493 0.0113497 -0.0126324 -0.00734403 0.00296263 -0.0113699 0.00273458
HG00156 -0.00960941 -0.027731099999999998 -0.0297469 -0.0160991 0.025275 -0.0384591 -0.0100611 0.0271699 -0.0103345 -0.0210236 -0.00874368 -0.000471691 -0.00597412 0.000617473 -0.00352056 -0.013647999999999999 -0.026700799999999997 0.00368332 -0.0179241 0.00377311
HG00157 -0.00539206 -0.0160364 0.0104509 0.0143935 0.00959744 -0.0086575 -0.00266378 0.0013345999999999998 -0.000279607 0.0009630560000000001 0.00336807 0.00615111 -0.00650618 -0.00755084 -0.00658378 0.0106225 0.012435700000000001 -0.00129748 -0.00293285 -0.011687200000000002
HG00158 -0.0145283 -0.014182 -0.000444935 0.00743047 0.0159255 -0.00395599 -0.00432575 0.0164857 0.00789809 -0.00369846 -0.00187313 -0.0059177 0.00379613 0.00416836 0.0136507 -0.00300173 -0.00927233 -0.00109167 -0.0011232000000000002 -0.00678517
HG00159 -0.00937781 -0.00952139 0.00633818 0.00195253 -0.00766531 0.0148892 0.0048668999999999995 0.0121542 -0.0119625 0.0012469000000000002 0.00666247 0.026972199999999998 0.000561822 -0.00624372 -0.00350371 -0.0118121 -0.00666846 -0.0120541 0.0028285999999999997 -0.00208202
HG00160 -0.00966633 -0.0243216 0.00377552 0.00843167 0.0115074 -0.00716165 -0.00215909 0.00583055 -0.00336764 0.0009622639999999999 0.000968792 0.00694855 -0.00545298 -0.00745399 -0.00269304 0.00589801 0.00194709 -0.00037006699999999997 0.00944601 -0.00534588
HG00171 -0.011153399999999999 -0.0122799 0.00220377 0.0056378999999999995 -0.0115837 0.00812778 0.00128054 0.000713561 -0.0069908 -0.00866643 -0.00237177 -0.00167309 -2.7533799999999996e-06 0.00348063 0.0053277 -0.00979825 -0.000595418 -0.0007197319999999999 -0.00308982 0.00343986
HG00173 -0.0107075 -0.0181797 0.00156511 0.00292667 0.00597045 0.0144142 0.00490387 0.0195456 0.00414684 -0.00298994 0.00345541 0.00943553 0.00913629 0.00675793 0.0190284 -0.0181444 -0.0153566 -0.021049599999999998 -0.00694677 -0.014707499999999998
HG00174 -0.011251299999999999 -0.0210222 0.00211565 0.0117617 0.00857177 -0.00679741 -0.00503381 0.0203328 -0.0175231 -0.018498 -0.0032768999999999997 0.00619696 -0.00596477 -0.00490689 -0.00082481 -0.00962644 -0.00164617 -0.00112124 0.00474675 -0.00048478199999999995
HG00176 -0.014768100000000001 -0.022213099999999996 0.00356267 0.018931 0.014500999999999998 0.0047753 -0.00318335 0.022136000000000003 0.00454393 -0.0132609 -0.00380319 -0.0111506 0.00259667 0.00261565 0.018206 -0.0119316 -0.00705299 -0.00091773 -0.00107154 -0.0065217
HG00177 -0.0110659 -0.017057 0.00330032 0.0048681 -0.00375877 0.0114875 0.00272143 0.00561342 0.00185638 -0.00392011 -0.0050707 -0.0127193 0.00560101 0.0040825 0.00816848 -0.00521489 -0.00611219 -0.00141311 0.00237676 0.0026065999999999997
HG00178 -0.0106602 -0.0169459 0.00033119400000000004 0.00145854 -0.00249066 -0.000865421 0.00173418 -0.00279825 -0.00017899099999999998 0.0009264739999999999 0.00311713 0.00684088 -0.00250845 -0.00131526 -0.00184159 -0.00714571 -0.00204074 0.00148225 -0.00179009 0.0029341
HG00179 -0.0129515 -0.016387400000000003 -0.00893415 -0.0170755 -0.0209251 0.000422874 0.00498655 -0.02362 0.010262100000000001 0.00808172 0.00223048 -0.00810887 0.00353274 0.00672392 0.00449973 -0.007082300000000001 0.00124015 0.00384645 -0.00633876 0.00573224
HG00180 -0.0103211 -0.0160958 0.00221111 -0.00024461400000000004 -0.014808199999999999 0.0035878 0.00180558 -0.00373938 -0.012457600000000001 -0.00167732 -0.0009202139999999999 0.00725041 -0.00588104 -0.00617654 -0.00815073 -0.00344311 0.00634132 0.00665412 0.00377262 0.0056177
HG00181 -0.0102118 -0.026253199999999997 0.0025716999999999997 0.010557299999999999 0.00320033 -0.00777415 -0.00167906 0.000182362 -0.0113959 -0.000284156 0.00886462 0.018351 -0.0124039 -0.0227055 -0.018977900000000002 0.00304277 0.00258936 0.0083452 0.0124041 0.00237899
HG00182 -0.0140893 -0.0194761 0.0100157 0.019247999999999998 0.00503449 0.00385402 -0.00165773 0.014929099999999999 -0.011638299999999999 -0.009547799999999999 -0.00227323 0.00563077 -0.00121826 -0.00301142 -0.00193139 -0.00494127 -0.00267176 -0.002739 0.00675271 0.000501232
HG00183 -0.00926256 -0.0105241 0.0108246 0.0215389 0.0147309 -0.00554911 -0.00417743 0.0104162 0.000903127 -0.00586844 0.00293248 0.000831605 0.00039807 -0.000562645 -0.00066472 0.00172324 -0.00462862 -0.00563795 -0.00567615 -0.00832249
HG00185 -0.016183100000000002 -0.021545599999999998 0.0128339 0.0273366 0.00732474 0.0116528 -0.00360718 0.0264697 -0.00737103 -0.0205548 -0.00793445 -0.00780062 0.00282675 0.00790217 0.0165727 -0.0122602 -0.00482365 -0.00555311 -0.00719094 -0.00709962
HG00186 -0.011034 -0.0118824 0.00961709 0.0244708 0.0215972 0.00165623 -0.00329073 0.0201292 0.00910767 -0.0110959 -0.00220822 -0.00862825 0.00762104 0.00879386 0.0153513 -0.00642093 -0.011031000000000001 -0.00830518 -0.00768412 -0.00851057
HG00187 -0.0118508 -0.0223438 -0.00217164 -0.000640025 -0.00782956 0.00301445 0.00148513 -0.00523208 0.00625188 -0.00385263 -0.00285799 -0.0073435 0.00169371 0.00882058 0.00665179 -0.00611749 0.00167015 0.00414942 -0.00565078 0.00190004
HG00188 -0.012314499999999999 -0.00887015 0.00746609 0.013726599999999999 0.00572923 -0.00242198 -0.00110814 0.00239094 -0.0017489 0.00105867 0.00501504 0.0127414 -0.00807823 -0.00910399 -0.00521324 -0.00138511 0.00487857 0.00103738 -0.00368941 -0.00586927
HG00189 -0.0133681 -0.017549099999999998 0.00559301 0.0115061 -0.00108127 -0.00132603 -0.00185788 0.00392737 -0.00412758 -0.00340205 0.0016087 0.00448428 -0.0005654480000000001 -0.00482341 0.00251738 -0.0037909999999999997 7.82996e-05 -0.00162881 -0.00506161 -0.00407431
HG00190 -0.012340299999999998 -0.023543099999999997 0.007875499999999999 0.0240237 0.022805799999999998 0.00597565 -0.00357267 0.0289774 0.00829073 -0.016416999999999998 -0.00555637 -0.0121204 0.00927703 0.012185 0.0251364 -0.0123953 -0.013668200000000002 -0.00774867 -0.00417807 -0.00868522
HG00231 -0.010180400000000001 -0.015898699999999998 0.00804607 0.00778397 -0.0269163 0.0176333 0.00219848 0.000908965 -0.0165472 -0.0165351 -0.00978003 -0.0005863730000000001 -0.0007097939999999999 0.00976822 0.00187915 -0.014586000000000002 0.00348906 0.000470029 -0.00787835 0.00695019
HG00232 -0.00903803 -0.0192229 0.00719595 0.00945114 -0.015491899999999998 0.00793839 0.00103534 0.000490505 -0.020229499999999997 -0.0110317 -0.00352599 0.00938579 -0.0060206 -0.00501572 -0.0120032 -0.0035304000000000004 0.00262729 0.0028078000000000005 0.00483006 0.00640037
HG00233 -0.0134935 -0.011795700000000001 -0.012526 -0.0261031 -0.019521700000000003 -0.00874736 0.00168911 -0.0011359999999999999 -0.022580000000000003 -0.0155214 -0.0149851 6.014140000000001e-05 -0.00207952 0.004561 0.000522901 -0.00853338 0.0163666 -0.00196893 0.00580811 -0.000371615
HG00234 -0.0124727 -0.0182843 0.00395853 0.0189629 0.014461199999999999 -0.00214921 -0.00358595 0.0115167 0.000675811 -0.00519961 0.00341653 -0.000126024 0.0007797999999999999 0.00145277 0.00595988 -0.0044594 -0.00636471 -0.00304655 -0.0009147469999999999 -0.00337829
HG00235 -0.0110133 -0.00424435 0.00378598 0.014804300000000001 0.0242189 -0.00573388 -0.00400745 0.007949600000000001 0.0133687 0.00432394 0.00442354 -0.00600925 0.0055121 0.00651375 0.00515248 0.00327558 -0.00746175 -0.00455917 0.00219935 -0.00322946
HG00236 -0.014396200000000001 -0.00908059 0.00713007 0.0106315 -0.0326677 0.0285113 0.00428162 0.00292124 -0.013112799999999999 -0.0214919 -0.0130916 -0.00709556 0.00180106 0.017199000000000002 0.013108400000000001 -0.0226958 -0.00164208 0.00152099 -0.0173567 0.00634957
HG00237 -0.011176100000000001 -0.0315165 0.00748993 0.0157761 0.014354599999999999 -0.007026999999999999 -0.00500488 0.0142361 -0.000930637 -0.00997057 -1.19911e-05 -0.0052815 -0.00128589 -0.0015919 0.00135321 0.00350566 0.00457064 0.00297088 -0.00178393 -0.00542544
HG00238 -0.00723608 -0.0155092 -0.00290184 0.00335218 -0.00788005 -0.010789 -0.00462404 0.00951678 -0.0228641 -0.0214852 -0.0093126 0.010158200000000001 -0.011682799999999998 -0.00190031 -0.0114831 -0.00929582 -0.00218011 0.00707934 -0.018558099999999998 0.00130337
HG00239 -0.00941143 -0.019740900000000002 -0.0006990039999999999 0.00133882 0.0172768 -0.0189211 -0.00441001 -0.00131412 0.00797392 0.00960511 0.00933457 0.00735675 -0.00577549 -0.012675299999999999 -0.00912418 0.0116244 0.00664221 0.00619808 0.00628697 -0.00456924
HG00240 -0.00673931 -0.024453700000000002 0.00939559 0.0155006 -0.014754 0.00251622 -0.00225721 0.00018835099999999999 -0.0213066 -0.0124928 -0.00321572 0.0111849 -0.011995 -0.00602153 -0.00806008 0.00037685400000000003 0.0156686 0.00686933 -0.00632734 -0.00479369
HG00242 -0.0135161 -0.025258700000000002 0.0070518 0.012401899999999999 -0.00605679 0.0132194 -0.00011327200000000001 0.0121391 -0.006070300000000001 -0.0151928 -0.00946613 -0.00917456 0.00385929 0.0122943 0.0104121 -0.00688574 -0.00167469 -0.00172477 -0.00201757 0.00256119
HG00243 -0.0104182 -0.0225255 0.0103951 0.0193065 -0.00124791 0.00113442 -0.00382783 0.00990292 -0.015527100000000002 -0.0122305 -0.0007976880000000001 0.00945692 -0.00783428 -0.00791794 -0.00339455 -0.0034845999999999996 0.00831519 0.00270354 -0.00411864 -0.00430769
HG00244 -0.0101134 -0.013529 0.00431628 0.0120091 -0.00489747 -0.00267836 -0.00251084 0.0149213 -0.0341478 -0.0167788 -0.00114343 0.0225825 -0.0133924 -0.018105700000000002 -0.0165748 -0.00678304 0.00404216 -0.00052311 0.00933562 0.00431248
HG00245 -0.0149059 -0.00117191 0.011835799999999999 0.023993200000000003 -0.00659386 0.012661200000000001 -0.000936037 0.012806200000000002 -0.021428700000000002 -0.0117027 0.00341107 0.018683599999999998 -0.00750967 -0.014027200000000002 -0.00549124 -0.0114465 -0.00671402 8.35601e-05 0.000744997 0.00371615
HG00246 -0.00792597 -0.023722 0.00481154 0.014241299999999998 0.00944067 -0.00676374 -0.00561411 0.012054500000000001 -0.00622864 -0.013624200000000001 0.0005022669999999999 0.000833993 -0.0115054 -0.00877244 0.00379022 -0.00570183 0.0179607 0.011034700000000001 -0.00715698 -0.0122413
HG00249 -0.00386044 -0.0116551 -0.00319649 -0.0124335 0.00352313 -0.000146222 0.00842377 -0.00415107 0.00401039 0.014195900000000001 0.0102908 0.021474299999999998 -3.13673e-05 -0.00636644 -0.00145208 -0.00398993 -0.0014812999999999998 -0.017369299999999997 0.00178134 -0.00986157
HG00250 -0.00895471 -0.030716399999999998 -0.00474488 -0.00271008 0.013940200000000002 -0.0172706 -0.0030217 -0.00117088 0.00245465 0.0057357 0.00838681 0.00995815 -0.00435391 -0.013006299999999998 -0.0111441 0.00205806 -0.00085021 0.00593009 0.011188600000000002 -0.00129342
HG00251 -0.00998374 -0.010054 0.00877825 0.0214172 0.00667591 -0.00229724 -0.00420373 0.00780549 -0.00558755 -0.0109163 0.00527961 0.01494 -0.00274558 -0.00821544 -0.00180235 -0.00861775 -0.00387814 -0.00206367 -0.00860372 -0.00428762
